ID;LABEL;ARTICLE
668;human;Zwrot akcji ws. Daviesa! Dyrektor Bayernu Monachium zabrał głos Bayern Monachium nie traci nadziei w walce o przedłużenie kontraktu z Alphonso Daviesem. Dyrektor sportowy Christoph Freund w niedawnym wywiadzie przyznał, że rozmowy z Kanadyjczykiem wciąż trwają i przebiegają w dobrej atmosferze. Bayern wierzy w pozytywne zakończenie negocjacji z Daviesem Bayern Monachium nie ustaje w walce o zatrzymanie Alphonso Daviesa. Kanadyjczyk od jakiegoś czasu jest mocno kuszony przeprowadzką na Santiago Bernabeu, a jeszcze kilka dni temu media informowały o konkretnym planie Realu Madryt na pozyskanie lewego obrońcy.Choć mogło wydawać się, że historia 23-latka w Bawarii dobiega końca, to innego zdania jest dyrektor sportowy Die Roten. Christoph Freund w ostatnim wywiadzie przyznał, że negocjacje nowej umowy są w toku, a rozmowy prowadzone są w dobrej atmosferze. – To nie jest mało prawdopodobne. Prowadzimy rozmowy i przebiegają w dobrej atmosferze. Sprawa pozostaje otwarta – powiedział Freund cytowany przez Fabrizio Romano. Alphonso Davies do Bayernu trafił w styczniu 2019 roku z Vancouver Whitecaps za 14 milionów euro. Reprezentant Kanady w tym sezonie zagrał 30 spotkań, w których strzelił bramkę i zaliczył trzy asysty.
669;human;Kane rozczarowany działaniami Bayernu. Oczekiwał czegoś innego ane przeżywa trudne chwile. Bayern go zawodzi Harry Kane przeniósł się minionego lata do Bayernu Monachium, aby zerwać wreszcie z łatką piłkarza, który nie jest w stanie wygrać niczego ze swoją drużyną. Póki co zapowiada się natomiast na powtórkę z czasów jego gry w Tottenhamie. Anglik pewnym krokiem zmierza po koronę króla strzelców Bundesligi, a być może pobije nawet rekord bramkowy Roberta Lewandowskiego. Bawarczycy tymczasem mają już niewielkie szanse na zdobycie mistrzostwa Niemiec. Mając na uwadze problemy na przestrzeni całego sezonu, trudno również spodziewać się, aby zdołali wygrać rozgrywki Ligi Mistrzów. Gwiazdor reprezentacji Anglii jest rozczarowany obecną sytuacją w niemieckim klubie. Spodziewał się również innej decyzji w sprawie Thomasa Tuchela, który po sezonie opuści klub. Władze uznały, że ta współpraca nie ma większego sensu, dlatego niebawem się zakończy. 30-latek bardzo chwali sobie natomiast metody Niemca, pod wodzą którego imponuje dyspozycją strzelecką. Kane uważa, że styl gry i taktyka Tuchela sprzyjała konkretnie jemu. Pomimo sporego zawodu, nie zamierza jakkolwiek wywierać presji na zarządzie. Anglik pozostanie profesjonalistą, tak jak to miało miejsce za czasów Tottenhamu, gdzie również nie wszystko mu pasowało.
670;human;Nagelsmann zrezygnował z lidera reprezentacji. Gwiazda Bayernu bez powołania! Leon Goretzka nie zostanie powołany do reprezentacji Niemiec Reprezentacja Niemiec jest na ostatniej prostej w przygotowaniach do zbliżających się Mistrzostw Europy, których będą gospodarzem. We wrześniu niemiecka federacja postanowiła dokonać zmian na ławce trenerskiej, a Hansi’ego Flicka zastąpił Julian Nagelsmann. Były trener Bayernu Monachium, póki co nie może poszczycić się dobrymi wynikami w roli selekcjonera. W czterech meczach odniósł zaledwie jedno zwycięstwo, dlatego podczas marcowego zgrupowania chce dokonać pewnych zmian. Jak donoszą największe niemieckie media, czyli Sky Sport oraz BILD wśród powołanych piłkarzy zabraknie Leona Goretzki. Środkowy pomocnik reprezentacji Niemiec oraz Die Roten zagrał w reprezentacji 59 meczów, w których strzelił 14 bramek. Na ten moment nie wiadomo dokładnie jaki jest powód braku powołania dla 29-letniego zawodnika. Wydaje się, że miejsce Goretzki w środku pola może zająć Toni Kroos, który po namowach Nagelsmanna zdecydował się wznowić reprezentacyjną karierę.
671;human;"Nagelsmann faworytem do przejęcia znanego klubu! Według informacji przekazanych przez Floriana Plettenberga ze ""Sky Sports DE"", Julian Nagelsmann jest faworytem prezesa Borussi Dortmund do objęcia zespołu po Euro 2024. To byłoby coś Wiele wskazuje na to, że Euro 2024 – niezależnie jakim wynikiem dla reprezentacji Niemiec się zakończy – będzie ostatnim momentem pracy w kadrze przez Juliana Nagelsmanna. Dlatego też od jakiegoś czasu spekuluje się na temat przyszłości 36-letniego szkoleniowca. Według mediów chciałby on jeszcze przed startem turnieju dopiąć umowę z nowym zespołem. W tej kwestii przewija się kilka klubów, w tym ekipy z Anglii oraz Hiszpanii, ale również i rodzimego kraju. Być może tym zespołem będzie ekipa Borussi Dortmund. Jak przekazał bowiem Florian Plettenberg ze “Sky Sports DE”, Niemiec jest liderem na liście życzeń prezesa BVB, Hansa-Joachima Watzke. Drużyna z Signal Iduna Park plasuje się obecnie dopiero na 4. miejscu w Bundeslidze. To oznacza, że po sezonie z klubem najprawdopodobniej pożegna się dotychczasowy trener Edin Terzić, a jego miejsce może zająć były szkoleniowiec m.in. Bayernu Monachium."
672;human;Gwiazda Bayernu radzi młodszemu koledze. Dylemat związany z wyborem reprezentacji Aleksandar Pavlović musi podjąć decyzję, w której reprezentacji narodowej chce grać. W rozmowie z BILD radę dla młodego piłkarza Bayernu Monachium miał jego starszy kolega z zespołu - Leon Goretzka. Goretzka z radą dla kolegi z zespołu, Pavlović przed trudnym wyborem Aleksandar Pavlović w tym sezonie zaczął odgrywać coraz większą rolę w drużynie Bayernu Monachium. Nic więc dziwnego, że aktualnie trwa walka pomiędzy federacją niemiecką a serbską o przekonanie pomocnika do wyboru reprezentacji narodowej. 19-latek posiada podwójne obywatelstwo. Z racji tego, że urodził się w Monachium może reprezentować niemieckie barwy, ale ze względu na pochodzenie rodziców ma opcję gry w serbskiej drużynie narodowej. Na temat wyboru reprezentacji przez Pavlovica zapytany został Leon Goretzka. Gwiazda Bayernu Monachium w rozmowie z BILD oczywiście zaznaczyła, że to indywidualny wybór młodego piłkarza, lecz gdyby był na jego miejscu wybrałby Niemcy. – To decyzja, którą musi podjąć sam. Gdybym był na jego miejscu, wybrałbym grę w reprezentacji Niemiec. Jestem wielkim fanem Aleksa. W tej chwili bawi się piłką i ma ogromną swobodę w grze. Zabawnie jest widzieć, jak cieszy się każdą sekundą – powiedział Leon Goretzka w rozmowie z BILD.
673;human;"Nagelsmann faworytem do przejęcia znanego klubu! Według informacji przekazanych przez Floriana Plettenberga ze ""Sky Sports DE"", Julian Nagelsmann jest faworytem prezesa Borussi Dortmund do objęcia zespołu po Euro 2024. To byłoby coś Wiele wskazuje na to, że Euro 2024 – niezależnie jakim wynikiem dla reprezentacji Niemiec się zakończy – będzie ostatnim momentem pracy w kadrze przez Juliana Nagelsmanna. Dlatego też od jakiegoś czasu spekuluje się na temat przyszłości 36-letniego szkoleniowca. Według mediów chciałby on jeszcze przed startem turnieju dopiąć umowę z nowym zespołem. W tej kwestii przewija się kilka klubów, w tym ekipy z Anglii oraz Hiszpanii, ale również i rodzimego kraju. Być może tym zespołem będzie ekipa Borussi Dortmund. Jak przekazał bowiem Florian Plettenberg ze “Sky Sports DE”, Niemiec jest liderem na liście życzeń prezesa BVB, Hansa-Joachima Watzke. Drużyna z Signal Iduna Park plasuje się obecnie dopiero na 4. miejscu w Bundeslidze. To oznacza, że po sezonie z klubem najprawdopodobniej pożegna się dotychczasowy trener Edin Terzić, a jego miejsce może zająć były szkoleniowiec m.in. Bayernu Monachium."
674;human;Gwiazda Bayernu radzi młodszemu koledze. Dylemat związany z wyborem reprezentacji Aleksandar Pavlović musi podjąć decyzję, w której reprezentacji narodowej chce grać. W rozmowie z BILD radę dla młodego piłkarza Bayernu Monachium miał jego starszy kolega z zespołu - Leon Goretzka. Goretzka z radą dla kolegi z zespołu, Pavlović przed trudnym wyborem Aleksandar Pavlović w tym sezonie zaczął odgrywać coraz większą rolę w drużynie Bayernu Monachium. Nic więc dziwnego, że aktualnie trwa walka pomiędzy federacją niemiecką a serbską o przekonanie pomocnika do wyboru reprezentacji narodowej. 19-latek posiada podwójne obywatelstwo. Z racji tego, że urodził się w Monachium może reprezentować niemieckie barwy, ale ze względu na pochodzenie rodziców ma opcję gry w serbskiej drużynie narodowej. Na temat wyboru reprezentacji przez Pavlovica zapytany został Leon Goretzka. Gwiazda Bayernu Monachium w rozmowie z BILD oczywiście zaznaczyła, że to indywidualny wybór młodego piłkarza, lecz gdyby był na jego miejscu wybrałby Niemcy. – To decyzja, którą musi podjąć sam. Gdybym był na jego miejscu, wybrałbym grę w reprezentacji Niemiec. Jestem wielkim fanem Aleksa. W tej chwili bawi się piłką i ma ogromną swobodę w grze. Zabawnie jest widzieć, jak cieszy się każdą sekundą – powiedział Leon Goretzka w rozmowie z BILD.
675;human;Bayern w poszukiwaniu nowego trenera. “Mamy już listę priorytetów” Bayern Monachium po zakończeniu sezonu zakończy współpracę z Thomasem Tuchelem. Kto zastąpi Niemca? Na dzisiaj nie wiadomo. W każdym razie dyrektor sportowy Bawarczyków przekazał, że lista priorytetów na nowego szkoleniowca jest już opracowana. Max Eberl: Nie chcę się spieszyć Bayern Monachium stoi przed wyzwaniem wybrania trenera, który nie tylko pozwoli powalczyć o mistrzowski tytuł. Bawarczycy mają też namieszać na europejskiej scenie. O poszukiwaniach nowego szkoleniowca wypowiedział się dyrektor sportowy ekipy z Monachium. – Oczywiście, że chcemy znaleźć nowego trenera jak najszybciej. Niemniej dany kandydat musi nam odpowiadać. Nie mam zamiaru się spieszyć. Nie chcę też podjąć pochopnej decyzji. Mamy już listę priorytetów, z którymi chcemy pracować i postaramy się z nich dokonać wyboru. Trzeba jednocześnie pamiętać, że mamy jeszcze sezon do rozegrania z Thomasem Tuchelem na ławce i chcemy go zakończyć w najlepszy możliwy sposób – mówił Max Eberl cytowany przez profil Bayern & Germany na X. Monachijska ekipa aktualnie zajmuje drugie miejsce w tabeli. Bayern traci siedem oczek do pierwszego Bayeru Leverkusen.
676;human;Thomas Tuchel: Alphonso Davies nie czuje się dobrze Bayern Monachium rozbił w sobotę Mainz w meczu 25.kolejki Bundesligi. Tymczasem kontuzji nabawił się w tym starciu Alphonos Davies. Głos na ten temat zabrał Thomas Tuchel. Tuchel o kontuzji Alphonso Daviesa Bayern Monachium pokazał klasę w sobotnim starciu ligi niemieckiej, odnosząc przekonujące zwycięstwo (8:1). Tymczasem po jednym ze starć z Silvanem Widmerem urazu nabawił się jeden z kluczowych graczy mistrzów Bundesligi. – Alphonso Davies nie czuje się dobrze i poszedł do dentysty, ponieważ niektóre jego zęby były uszkodzone – mówił Thomas Tuchel cytowany przez Mundo Deportivo. Zęby kanadyjskiego piłkarza według medialnych wieści nie zostały złamane i wkrótce Davies będzie mógł wrócić na boisko. W obecnym sezonie Kanadyjczyk wystąpił w 30 meczach, licząc wszystkie rozgrywki. Zdobył w nich jedną bramkę i zaliczył trzy asysty. Aktualna umowa Daviesa z Bawarczykami obowiązuje do 2025 roku.
677;human;Kimmich odpowiedział na pytanie dotyczące przyszłości w Bayernie Joshua Kimmich to zawodnik, którego przyszłość w Bayernie Monachium jest bardzo niepewna. Zawodnik ostatnio wypowiedział się na ten temat. Kimmich zmieni klub? Zawodnik zabrał głos Joshua Kimmich trafił do Bayernu Monachium w 2015 roku z VfB Stuttgart. Aktualny kontrakt piłkarza obowiązuje do końca czerwca 2025 roku. Zawodnik ostatnio opowiedział o swojej przyszłości. – Mój kontrakt jest ważny do 2025 roku i chcę dać z siebie wszystko dla tego klubu, a potem zobaczymy, co się stanie – powiedział Kimmich cytowany przez Fabrizio Romano na platformie X. – Oczywiście jestem tutaj szczęśliwy. Dobrze czuje się w klubie i w Monachium – dodał piłkarz. Wcześniej pojawiały się w mediach doniesienia, że Kimmich jest w napiętych relacjach z trenerem Thomasem Tuchelem. Niemiecki trener odejdzie jednak z klubu po zakończeniu sezonu.
678;human;Rooney o Bayernie. “To będzie szaleństwo” Wayne Rooney zabrał ostatnio głos na temat Bayernu Monachium i Harry'ego Kane'a. Były reprezentant Anglii nie szczędził pochwał w kierunku napastnika Bawarczyków. Wayne Rooney: Nie spodziewałem się po nim niczego innego Wayne Rooney ostatnio pochwalił Harry’ego Kane’a za jego grę. Anglik jednocześnie przyznał, że spodziewał się tego, że zawodnik będzie tak skuteczny w Bayernie Monachium. – Nie spodziewałem się po nim niczego innego. On jest niesamowity. Zdobyte przez niego gole i stwarzane przez niego sytuacje pokazują, że jest prawdziwym profesjonalistą. Jeśli Bayern nie zdobędzie trofeów, będzie to szaleństwo, ale niezależnie od tego, gdzie Kane gra, zawsze zdobywa dużo bramek – mówił Rooney cytowany przez profil Bayern & Germany na platformie X. Angielski napastnik ekipy z Allianz Arena wystąpił w tej kampanii w 34 spotkaniach. Zdobył w nich 36 bramek i zaliczył 11 asyst. W sobotę Kane strzelił trzy gole w wygranym wysoko starciu Bayernu z Mainz (8:1).
679;human;Kane goni rekord Lewandowskiego. Coraz mniejsza strata Harry Kane szaleje w rozgrywkach Bundesligi i zbliża się do rekordu Roberta Lewandowskiego. Sprawdzamy, ile goli potrzebuje Anglik do pobicia legendarnego wyczynu Polaka. Harry Kane coraz bliżej rekordu Lewandowskiego Harry Kane latem 2023 roku zamienił Tottenham na Bayern Monachium. Anglik nie potrzebował zbyt wiele czasu, aby odnaleźć się w nowym otoczeniu. Napastnik momentalnie rozpoczął seryjne zdobywanie bramek i z wielką przewagą przewodzi w klasyfikacji strzelców Bundesligi. Czytaj także: Kane ustanowił nowy rekord w Bundeslidze. Najlepszy debiutant w historii Kolejne trzy trafienia Harry Kane dołożył w wygranym meczu Bayernu z Mainz (8:1) w 25. kolejki ligi niemieckiej. Tym samym Anglik ponownie zmniejszył stratę do legendarnego osiągnięcia Roberta Lewandowskiego, który w jednym sezonie Bundesligi zdobył 41 goli. Aktualnie Harry Kane ma na koncie 30 goli, co oznacza, że do pobicia rekordu Lewego potrzebuje 12 bramek w 9 pozostałych meczach. Patrząc na średnią liczbę trafień Anglika, jest to dla niego jak najbardziej realne zadanie.
680;human;Alphonso Davies zszedł z urazem. Kolejna kontuzja gwiazdy Bayernu Alphonso Davies wrócił do podstawowego składu Bayernu, ale już po kilkunastu minutach musiał opuścić boisko. Kanadyjczyk ucierpiał w pojedynku. Alphonso Davies z urazem w meczu z Mainz Alphonso Davies w ostatnim czasie nie ma szczęścia do zdrowia. Kanadyjczyk nie występował przez kilka kolejek z powodu kontuzji kolana, a teraz gdy wrócił do podstawowego składu, musiał przedwcześnie opuścić murawę. Lewy obrońca Bayernu w meczu z Mainz starł się z rywalem, który przypadkowo kopnął go w twarz. Wydawało się, że piłkarz wróci do gry, ale po interwencji lekarzy podjęto decyzję o zmianie. Na ten moment nie wiadomo, jak poważny jest uraz Daviesa. Bez wątpienia może to niepokoić nie tylko kibiców Bayernu, ale także Realu Madryt. Według mediów Królewscy chcą ściągnąć Kanadyjczyka do swojego składu w letnim oknie transferowym.
681;human;Fałszywe wieści o Xabim Alonso! Dyrektor Bayernu dementuje Thomas Tuchel po sezonie 2023/2024 opuści Bayern Monachium. Faworytem do zastąpienia Niemca jest Xabi Alonso. Jednak Bawarczycy przekonują, że jeszcze nie rozpoczęli rozmów. Goal.pl › Bundesliga › Fałszywe wieści o Xabim Alonso! Dyrektor Bayernu dementuje Fałszywe wieści o Xabim Alonso! Dyrektor Bayernu dementuje Źródło: SkySportDE 15:40, 9. marca 2024 Jakub Boroń Jakub Boroń Thomas Tuchel po sezonie 2023/2024 opuści Bayern Monachium. Faworytem do zastąpienia Niemca jest Xabi Alonso. Jednak Bawarczycy przekonują, że jeszcze nie rozpoczęli rozmów. Xabi Alonso Obserwuj nas w IMAGO / Revierfoto Na zdjęciu: Xabi Alonso Xabi Alonso jest faworytem do objęcia Bayernu Monachium Hiszpan miałby zastąpić Thomasa Tuchela, który odejdzie po tym sezonie Max Eberl, dyrektor sportowy Bayernu, zdementował ostatnie informacje Max Eberl: Bayern nie prowadził rozmów z Xabim Alonso Bayern Monachium podjął decyzję, że po sezonie 2023/2024 Thomas Tuchel opuści drużynę. W związku z tym w najbliższych miesiącach klub będzie musiał zintensyfikować poszukiwania nowego szkoleniowca. Bawarczycy muszą się spieszyć, bo trenerów potrzebują także Liverpool i FC Barcelona. Głównym faworytem do objęcia Bawarczyków jest Xabi Alonso, aktualny trener Bayeru Leverkusen. Aptekarze pod wodzą Hiszpana notują kapitalne wyniki i najprawdopodobniej odbiorą Bayernowi mistrzostwo Niemiec. Media spekulowały już, że władze Die Roten rozpoczęły rozmowy z Alonso, ale stanowczo te doniesienia zdementował Max Eberl. – Nie rozmawialiśmy jeszcze z nikim. Musimy najpierw skupić się na sobie, a potem będziemy prowadzić dyskusję. Mamy już listę priorytetów, nad którymi chcemy pracować, ale mamy też sezon do rozegrania i chcemy go dokończyć. Nie będę mówił o trenerach innych klubów. Musimy robić swoje. Szukanie trenera składa się z wielu aspektów – ocenia dyrektor sportowy Bayernu.
